date,province,city,confirm,suspect,heal,dead
2020-05-28,云南,昆明,53,0,53,0
2020-05-28,云南,昭通,25,0,25,0
2020-05-28,云南,西双版纳,15,0,14,1
2020-05-28,云南,玉溪,14,0,13,1
2020-05-28,云南,曲靖,13,0,13,0
2020-05-28,云南,大理州,13,0,13,0
2020-05-28,云南,境外输入,11,0,11,0
2020-05-28,云南,红河州,9,0,9,0
2020-05-28,云南,保山,9,0,9,0
2020-05-28,云南,丽江,7,0,7,0
2020-05-28,云南,德宏州,5,0,5,0
2020-05-28,云南,普洱,4,0,4,0
2020-05-28,云南,楚雄州,4,0,4,0
2020-05-28,云南,文山州,2,0,2,0
2020-05-28,云南,临沧,1,0,1,0
2020-05-28,辽宁,沈阳,31,0,31,0
2020-05-28,辽宁,境外输入,21,0,21,0
2020-05-28,辽宁,大连,18,0,18,0
2020-05-28,辽宁,锦州,12,0,12,0
2020-05-28,辽宁,葫芦岛,12,0,11,1
2020-05-28,辽宁,丹东,11,0,11,0
2020-05-28,辽宁,盘锦,11,0,11,0
2020-05-28,辽宁,阜新,8,0,8,0
2020-05-28,辽宁,铁岭,7,0,7,0
2020-05-28,辽宁,朝阳,6,0,5,1
2020-05-28,辽宁,鞍山,4,0,4,0
2020-05-28,辽宁,本溪,3,0,3,0
2020-05-28,辽宁,辽阳,3,0,3,0
2020-05-28,辽宁,营口,1,0,1,0
2020-05-28,辽宁,抚顺,1,0,1,0
2020-05-28,贵州,贵阳,36,0,35,1
2020-05-28,贵州,遵义,32,0,32,0
2020-05-28,贵州,毕节,23,0,23,0
2020-05-28,贵州,黔南州,17,0,17,0
2020-05-28,贵州,六盘水,10,0,9,1
2020-05-28,贵州,铜仁,10,0,10,0
2020-05-28,贵州,黔东南州,10,0,10,0
2020-05-28,贵州,安顺,4,0,4,0
2020-05-28,贵州,黔西南州,4,0,4,0
2020-05-28,贵州,境外输入,1,0,1,0
2020-05-28,甘肃,境外输入,47,0,47,0
2020-05-28,甘肃,兰州,36,0,34,2
2020-05-28,甘肃,天水,12,0,12,0
2020-05-28,甘肃,平凉,9,0,9,0
2020-05-28,甘肃,定西,9,0,9,0
2020-05-28,甘肃,甘南,8,0,8,0
2020-05-28,甘肃,白银,4,0,4,0
2020-05-28,甘肃,陇南,4,0,4,0
2020-05-28,甘肃,庆阳,3,0,3,0
2020-05-28,甘肃,临夏,3,0,3,0
2020-05-28,甘肃,张掖,2,0,2,0
2020-05-28,甘肃,金昌,1,0,1,0
2020-05-28,甘肃,省级（湖北输入）,1,0,1,0
2020-05-28,新疆,乌鲁木齐,23,0,23,0
2020-05-28,新疆,伊犁州,18,0,18,0
2020-05-28,新疆,兵团第四师,10,0,9,1
2020-05-28,新疆,兵团第八师石河子市,4,0,3,1
2020-05-28,新疆,兵团第九师,4,0,3,1
2020-05-28,新疆,昌吉州,4,0,4,0
2020-05-28,新疆,吐鲁番市,3,0,3,0
2020-05-28,新疆,巴州,3,0,3,0
2020-05-28,新疆,兵团第十二师,3,0,3,0
2020-05-28,新疆,兵团第六师五家渠市,2,0,2,0
2020-05-28,新疆,兵团第七师,1,0,1,0
2020-05-28,新疆,阿克苏地区,1,0,1,0
2020-05-28,宁夏,银川,36,0,36,0
2020-05-28,宁夏,吴忠,28,0,28,0
2020-05-28,宁夏,固原,5,0,5,0
2020-05-28,宁夏,中卫,4,0,4,0
2020-05-28,宁夏,宁东,1,0,1,0
2020-05-28,宁夏,石嘴山,1,0,1,0
2020-05-28,澳门,澳门,45,9,45,0
2020-05-28,青海,西宁,15,0,15,0
2020-05-28,青海,海北州,3,0,3,0
2020-05-28,西藏,拉萨,1,0,1,0
2020-05-29,香港,香港,1079,60,1035,4
2020-05-29,内蒙古,境外输入人员,155,34,129,0
2020-05-29,内蒙古,鄂尔多斯,11,0,11,0
2020-05-29,内蒙古,包头,11,0,11,0
2020-05-29,内蒙古,赤峰,9,0,9,0
2020-05-29,内蒙古,锡林郭勒盟,9,0,9,0
2020-05-29,内蒙古,呼伦贝尔,9,0,9,0
2020-05-29,内蒙古,巴彦淖尔,8,0,7,1
2020-05-29,内蒙古,呼和浩特,7,0,7,0
2020-05-29,内蒙古,通辽,7,0,7,0
2020-05-29,内蒙古,乌兰察布,3,0,3,0
2020-05-29,内蒙古,乌海市,2,0,2,0
2020-05-29,内蒙古,兴安盟,1,0,1,0
2020-05-29,台湾,台湾,442,348,420,7
2020-05-29,吉林,吉林市,60,12,48,1
2020-05-29,吉林,长春,49,1,49,0
2020-05-29,吉林,四平市,15,0,14,1
2020-05-29,吉林,辽源,7,0,7,0
2020-05-29,吉林,延边,7,1,7,0
2020-05-29,吉林,公主岭,6,0,6,0
2020-05-29,吉林,通化,6,0,6,0
2020-05-29,吉林,松原,2,0,2,0
2020-05-29,吉林,梅河口,2,0,2,0
2020-05-29,吉林,白城,1,0,1,0
2020-05-29,上海,境外输入,330,4,324,0
2020-05-29,上海,外地来沪,113,0,111,1
2020-05-29,上海,浦东新区,61,0,60,1
2020-05-29,上海,宝山区,22,0,21,1
2020-05-29,上海,闵行区,19,0,19,0
2020-05-29,上海,徐汇区,18,0,17,1
2020-05-29,上海,静安区,16,0,15,1
2020-05-29,上海,松江区,14,0,14,0
2020-05-29,上海,长宁区,13,0,13,0
2020-05-29,上海,普陀区,11,0,11,0
2020-05-29,上海,杨浦区,9,0,9,0
2020-05-29,上海,嘉定区,9,0,7,2
2020-05-29,上海,奉贤区,9,0,9,0
2020-05-29,上海,虹口区,7,0,7,0
2020-05-29,上海,黄浦区,6,0,6,0
2020-05-29,上海,青浦区,6,0,6,0
2020-05-29,上海,金山区,4,0,4,0
2020-05-29,上海,崇明区,4,0,4,0
2020-05-29,湖北,武汉,50340,0,46466,3869
2020-05-29,湖北,孝感,3518,0,3389,129
2020-05-29,湖北,黄冈,2907,0,2782,125
2020-05-29,湖北,荆州,1580,0,1528,52
2020-05-29,湖北,鄂州,1394,0,1335,59
2020-05-29,湖北,随州,1307,0,1262,45
2020-05-29,湖北,襄阳,1175,0,1135,40
2020-05-29,湖北,黄石,1015,0,976,39
2020-05-29,湖北,宜昌,931,0,894,37
2020-05-29,湖北,荆门,928,0,887,41
2020-05-29,湖北,咸宁,836,0,821,15
2020-05-29,湖北,十堰,672,0,664,8
2020-05-29,湖北,仙桃,575,0,553,22
2020-05-29,湖北,天门,496,0,481,15
2020-05-29,湖北,恩施州,252,0,245,7
2020-05-29,湖北,潜江,198,0,189,9
2020-05-29,湖北,神农架林区,11,0,11,0
2020-05-29,北京,朝阳区,75,0,0,0
2020-05-29,北京,海淀区,64,0,0,0
2020-05-29,北京,西城区,53,0,0,0
2020-05-29,北京,丰台区,43,0,3,0
2020-05-29,北京,大兴区,39,0,16,0
2020-05-29,北京,外地来京,25,0,2,0
2020-05-29,北京,昌平区,29,0,10,0
2020-05-29,北京,通州区,19,0,1,0
2020-05-29,北京,房山区,16,0,3,0
2020-05-29,北京,东城区,14,0,1,0
2020-05-29,北京,怀柔区,7,0,0,0
2020-05-29,北京,密云区,7,0,0,0
2020-05-29,北京,石景山区,14,0,9,0
2020-05-29,北京,境外输入,174,3,172,0
2020-05-29,北京,门头沟区,3,0,2,0
2020-05-29,北京,延庆区,1,0,0,0
2020-05-29,北京,顺义区,10,0,10,0
2020-05-29,北京,待明确地区,0,0,352,9
2020-05-29,四川,成都,168,13,163,3
2020-05-29,四川,境外输入,1,0,0,0
2020-05-29,四川,甘孜州,78,0,78,0
2020-05-29,四川,达州,42,0,42,0
2020-05-29,四川,南充,39,0,39,0
2020-05-29,四川,广安,30,0,30,0
2020-05-29,四川,泸州,24,0,24,0
2020-05-29,四川,巴中,24,0,24,0
2020-05-29,四川,绵阳,22,0,22,0
2020-05-29,四川,内江,22,0,22,0
2020-05-29,四川,德阳,18,0,18,0
2020-05-29,四川,遂宁,17,0,17,0
2020-05-29,四川,攀枝花,16,0,16,0
2020-05-29,四川,凉山州,13,0,13,0
2020-05-29,四川,宜宾,12,0,12,0
2020-05-29,四川,自贡,9,0,9,0
2020-05-29,四川,眉山,8,0,8,0
2020-05-29,四川,雅安,7,0,7,0
2020-05-29,四川,广元,6,0,6,0
2020-05-29,四川,资阳,4,0,4,0
2020-05-29,四川,乐山,3,0,3,0
2020-05-29,四川,阿坝州,1,0,1,0
2020-05-29,广东,广州,508,5,505,1
2020-05-29,广东,深圳,462,1,459,3
2020-05-29,广东,珠海,103,1,102,1
2020-05-29,广东,东莞,100,0,99,1
2020-05-29,广东,佛山,100,1,100,0
2020-05-29,广东,中山,69,0,69,0
2020-05-29,广东,惠州,62,0,62,0
2020-05-29,广东,汕头,26,0,26,0
2020-05-29,广东,江门,24,0,24,0
2020-05-29,广东,湛江,24,2,24,0
2020-05-29,广东,肇庆,20,0,19,1
2020-05-29,广东,梅州,17,0,17,0
2020-05-29,广东,阳江,14,0,14,0
2020-05-29,广东,茂名,14,0,14,0
2020-05-29,广东,清远,12,0,12,0
2020-05-29,广东,揭阳,11,0,11,0
2020-05-29,广东,韶关,10,0,9,1
2020-05-29,广东,潮州,6,0,6,0
2020-05-29,广东,汕尾,5,0,5,0
2020-05-29,广东,河源,5,0,5,0
2020-05-29,福建,境外输入人员,62,1,60,0
2020-05-29,福建,福州,72,0,71,1
2020-05-29,福建,莆田,56,0,56,0
2020-05-29,福建,泉州,47,0,47,0
2020-05-29,福建,厦门,35,0,35,0
2020-05-29,福建,宁德,26,0,26,0
2020-05-29,福建,漳州,20,0,20,0
2020-05-29,福建,南平,20,0,20,0
2020-05-29,福建,三明,14,0,14,0
2020-05-29,福建,龙岩,6,0,6,0
2020-05-29,山东,境外输入,25,14,24,0
2020-05-29,山东,济宁,260,0,260,0
2020-05-29,山东,青岛,65,0,64,1
2020-05-29,山东,临沂,49,0,49,0
2020-05-29,山东,济南,47,0,47,0
2020-05-29,山东,烟台,47,0,47,0
2020-05-29,山东,潍坊,44,0,44,0
2020-05-29,山东,威海,38,0,37,1
2020-05-29,山东,聊城,38,0,38,0
2020-05-29,山东,德州,37,0,35,2
2020-05-29,山东,泰安,35,0,33,2
2020-05-29,山东,淄博,30,0,29,1
2020-05-29,山东,枣庄,24,0,24,0
2020-05-29,山东,菏泽,18,0,18,0
2020-05-29,山东,日照,16,0,16,0
2020-05-29,山东,滨州,15,0,15,0
2020-05-29,天津,境外输入,56,0,55,0
2020-05-29,天津,宝坻区,60,0,58,2
2020-05-29,天津,河东区,15,0,14,1
2020-05-29,天津,河北区,12,0,12,0
2020-05-29,天津,北辰区,6,0,6,0
2020-05-29,天津,南开区,6,0,6,0
2020-05-29,天津,和平区,6,0,6,0
2020-05-29,天津,外地来津,6,0,6,0
2020-05-29,天津,东丽区,4,0,4,0
2020-05-29,天津,宁河区,4,0,4,0
2020-05-29,天津,河西区,4,0,4,0
2020-05-29,天津,西青区,4,0,4,0
2020-05-29,天津,滨海新区,3,0,3,0
2020-05-29,天津,武清区,2,0,2,0
2020-05-29,天津,红桥区,2,0,2,0
2020-05-29,天津,津南区,2,0,2,0
2020-05-29,河南,信阳,274,0,272,2
2020-05-29,河南,郑州,157,0,152,5
2020-05-29,河南,南阳,156,0,153,3
2020-05-29,河南,驻马店,139,0,139,0
2020-05-29,河南,商丘,91,0,88,3
2020-05-29,河南,周口,76,0,75,1
2020-05-29,河南,平顶山,58,0,57,1
2020-05-29,河南,新乡,57,0,54,3
2020-05-29,河南,安阳,53,0,53,0
2020-05-29,河南,许昌,39,0,38,1
2020-05-29,河南,漯河,36,0,36,0
2020-05-29,河南,焦作,32,0,31,1
2020-05-29,河南,洛阳,31,0,30,1
2020-05-29,河南,开封,26,0,26,0
2020-05-29,河南,鹤壁,19,0,19,0
2020-05-29,河南,濮阳,17,0,17,0
2020-05-29,河南,三门峡,7,0,6,1
2020-05-29,河南,济源,5,0,5,0
2020-05-29,河南,境外输入,3,0,3,0
2020-05-29,浙江,温州,504,0,503,1
2020-05-29,浙江,杭州,181,0,181,0
2020-05-29,浙江,宁波,157,0,157,0
2020-05-29,浙江,台州,146,0,146,0
2020-05-29,浙江,金华,55,0,55,0
2020-05-29,浙江,境外输入,50,2,50,0
2020-05-29,浙江,嘉兴,46,0,46,0
2020-05-29,浙江,绍兴,42,0,42,0
2020-05-29,浙江,省十里丰监狱,36,0,36,0
2020-05-29,浙江,丽水,17,0,17,0
2020-05-29,浙江,衢州,14,0,14,0
2020-05-29,浙江,湖州,10,0,10,0
2020-05-29,浙江,舟山,10,0,10,0
2020-05-29,湖南,长沙,242,0,240,2
2020-05-29,湖南,岳阳,156,0,155,1
2020-05-29,湖南,邵阳,102,0,101,1
2020-05-29,湖南,常德,82,0,82,0
2020-05-29,湖南,株洲,80,0,80,0
2020-05-29,湖南,娄底,76,0,76,0
2020-05-29,湖南,益阳,60,0,60,0
2020-05-29,湖南,衡阳,48,0,48,0
2020-05-29,湖南,永州,44,0,44,0
2020-05-29,湖南,怀化,40,0,40,0
2020-05-29,湖南,郴州,39,0,39,0
2020-05-29,湖南,湘潭,36,0,36,0
2020-05-29,湖南,湘西自治州,8,0,8,0
2020-05-29,湖南,张家界,5,0,5,0
2020-05-29,湖南,境外输入,1,0,1,0
2020-05-29,安徽,合肥,174,0,173,1
2020-05-29,安徽,蚌埠,160,0,155,5
2020-05-29,安徽,阜阳,155,0,155,0
2020-05-29,安徽,亳州,108,0,108,0
2020-05-29,安徽,安庆,83,0,83,0
2020-05-29,安徽,六安,69,0,69,0
2020-05-29,安徽,宿州,41,0,41,0
2020-05-29,安徽,马鞍山,38,0,38,0
2020-05-29,安徽,芜湖,34,0,34,0
2020-05-29,安徽,铜陵,29,0,29,0
2020-05-29,安徽,淮北,28,0,28,0
2020-05-29,安徽,淮南,27,0,27,0
2020-05-29,安徽,池州,17,0,17,0
2020-05-29,安徽,滁州,13,0,13,0
2020-05-29,安徽,黄山,9,0,9,0
2020-05-29,安徽,宣城,6,0,6,0
2020-05-29,黑龙江,境外输入,386,386,386,0
2020-05-29,黑龙江,哈尔滨,264,8,260,4
2020-05-29,黑龙江,双鸭山,52,0,49,3
2020-05-29,黑龙江,绥化,47,0,43,4
2020-05-29,黑龙江,鸡西,46,0,46,0
2020-05-29,黑龙江,齐齐哈尔,43,0,42,1
2020-05-29,黑龙江,大庆,27,0,26,1
2020-05-29,黑龙江,牡丹江,25,0,25,0
2020-05-29,黑龙江,七台河,17,0,17,0
2020-05-29,黑龙江,佳木斯,15,0,15,0
2020-05-29,黑龙江,黑河,14,0,14,0
2020-05-29,黑龙江,鹤岗,5,0,5,0
2020-05-29,黑龙江,大兴安岭,3,0,3,0
2020-05-29,黑龙江,伊春,1,0,1,0
2020-05-29,江西,南昌,230,0,230,0
2020-05-29,江西,新余,130,0,130,0
2020-05-29,江西,上饶,123,0,123,0
2020-05-29,江西,九江,118,0,118,0
2020-05-29,江西,宜春,106,0,106,0
2020-05-29,江西,赣州,76,0,75,1
2020-05-29,江西,抚州,72,0,72,0
2020-05-29,江西,萍乡,33,0,33,0
2020-05-29,江西,吉安,22,0,22,0
2020-05-29,江西,鹰潭,18,0,18,0
2020-05-29,江西,景德镇,6,0,6,0
2020-05-29,江西,境外输入,2,0,2,0
2020-05-29,江西,赣江新区,1,0,1,0
2020-05-29,江苏,南京,93,0,93,0
2020-05-29,江苏,苏州,87,0,87,0
2020-05-29,江苏,徐州,79,0,79,0
2020-05-29,江苏,淮安,66,0,66,0
2020-05-29,江苏,无锡,55,0,55,0
2020-05-29,江苏,常州,51,0,51,0
2020-05-29,江苏,连云港,48,0,48,0
2020-05-29,江苏,南通,40,0,40,0
2020-05-29,江苏,泰州,37,0,37,0
2020-05-29,江苏,盐城,27,0,27,0
2020-05-29,江苏,扬州,23,0,23,0
2020-05-29,江苏,境外输入,22,0,22,0
2020-05-29,江苏,宿迁,13,0,13,0
2020-05-29,江苏,镇江,12,0,12,0
2020-05-29,重庆,万州区,118,0,114,4
2020-05-29,重庆,江北区,28,0,28,0
2020-05-29,重庆,云阳县,25,0,25,0
2020-05-29,重庆,合川区,23,0,23,0
2020-05-29,重庆,綦江区,23,0,23,0
2020-05-29,重庆,长寿区,22,0,22,0
2020-05-29,重庆,奉节县,22,0,22,0
2020-05-29,重庆,九龙坡区,21,0,20,1
2020-05-29,重庆,开州区,21,0,20,1
2020-05-29,重庆,忠县,21,0,21,0
2020-05-29,重庆,渝中区,20,0,20,0
2020-05-29,重庆,垫江县,20,0,20,0
2020-05-29,重庆,潼南区,18,0,18,0
2020-05-29,重庆,渝北区,17,0,17,0
2020-05-29,重庆,两江新区,17,0,17,0
2020-05-29,重庆,南岸区,15,0,15,0
2020-05-29,重庆,石柱县,15,0,15,0
2020-05-29,重庆,大足区,14,0,14,0
2020-05-29,重庆,巫溪县,14,0,14,0
2020-05-29,重庆,铜梁区,10,0,10,0
2020-05-29,重庆,丰都县,10,0,10,0
2020-05-29,重庆,巫山县,10,0,10,0
2020-05-29,重庆,沙坪坝区,9,0,9,0
2020-05-29,重庆,璧山区,9,0,9,0
2020-05-29,重庆,荣昌区,9,0,9,0
2020-05-29,重庆,大渡口区,7,0,7,0
2020-05-29,重庆,巴南区,6,0,6,0
2020-05-29,重庆,涪陵区,5,0,5,0
2020-05-29,重庆,永川区,5,0,5,0
2020-05-29,重庆,江津区,4,0,4,0
2020-05-29,重庆,梁平区,4,0,4,0
2020-05-29,重庆,高新区,4,0,4,0
2020-05-29,重庆,境外输入,3,0,3,0
2020-05-29,重庆,黔江区,2,0,2,0
2020-05-29,重庆,城口县,2,0,2,0
2020-05-29,重庆,彭水县,2,0,2,0
2020-05-29,重庆,武隆区,1,0,1,0
2020-05-29,重庆,秀山县,1,0,1,0
2020-05-29,重庆,酉阳县,1,0,1,0
2020-05-29,重庆,万盛经开区,1,0,1,0
2020-05-29,河北,唐山,58,0,57,1
2020-05-29,河北,沧州,48,0,45,3
2020-05-29,河北,张家口,41,0,41,0
2020-05-29,河北,保定,32,0,32,0
2020-05-29,河北,邯郸,32,0,32,0
2020-05-29,河北,廊坊,30,0,30,0
2020-05-29,河北,石家庄,29,0,29,0
2020-05-29,河北,邢台,23,0,22,1
2020-05-29,河北,秦皇岛,10,0,9,1
2020-05-29,河北,境外输入,10,0,10,0
2020-05-29,河北,衡水,8,0,8,0
2020-05-29,河北,承德,7,0,7,0
2020-05-29,陕西,西安,120,0,117,3
2020-05-29,陕西,境外输入,63,0,63,0
2020-05-29,陕西,安康,26,0,26,0
2020-05-29,陕西,汉中,26,0,26,0
2020-05-29,陕西,咸阳,17,0,17,0
2020-05-29,陕西,渭南,15,0,15,0
2020-05-29,陕西,宝鸡,13,0,13,0
2020-05-29,陕西,延安,8,0,8,0
2020-05-29,陕西,铜川,8,0,8,0
2020-05-29,陕西,商洛,7,0,7,0
2020-05-29,陕西,榆林,3,0,3,0
2020-05-29,陕西,韩城,1,0,1,0
2020-05-29,陕西,杨凌,1,0,1,0
2020-05-29,广西,南宁,55,0,55,0
2020-05-29,广西,北海,44,0,43,1
2020-05-29,广西,桂林,32,0,32,0
2020-05-29,广西,河池,28,0,27,1
2020-05-29,广西,柳州,24,0,24,0
2020-05-29,广西,防城港,19,0,19,0
2020-05-29,广西,玉林,11,0,11,0
2020-05-29,广西,来宾,11,0,11,0
2020-05-29,广西,钦州,8,0,8,0
2020-05-29,广西,贵港,8,0,8,0
2020-05-29,广西,梧州,5,0,5,0
2020-05-29,广西,贺州,4,0,4,0
2020-05-29,广西,百色,3,0,3,0
2020-05-29,广西,境外输入,2,0,2,0
2020-05-29,山西,境外输入,64,64,64,0
2020-05-29,山西,晋中,37,0,37,0
2020-05-29,山西,太原,21,0,21,0
2020-05-29,山西,运城,19,0,19,0
2020-05-29,山西,大同,12,0,12,0
2020-05-29,山西,晋城,10,0,10,0
2020-05-29,山西,长治,8,0,8,0
2020-05-29,山西,朔州,8,0,8,0
2020-05-29,山西,忻州,7,0,7,0
2020-05-29,山西,吕梁,6,0,6,0
2020-05-29,山西,阳泉,4,0,4,0
2020-05-29,山西,临汾,2,0,2,0
2020-05-29,云南,昆明,53,0,53,0
2020-05-29,云南,昭通,25,0,25,0
2020-05-29,云南,西双版纳,15,0,14,1
2020-05-29,云南,玉溪,14,0,13,1
2020-05-29,云南,曲靖,13,0,13,0
2020-05-29,云南,大理州,13,0,13,0
2020-05-29,云南,境外输入,11,0,11,0
2020-05-29,云南,红河州,9,0,9,0
2020-05-29,云南,保山,9,0,9,0
2020-05-29,云南,丽江,7,0,7,0
2020-05-29,云南,德宏州,5,0,5,0
2020-05-29,云南,普洱,4,0,4,0
2020-05-29,云南,楚雄州,4,0,4,0
2020-05-29,云南,文山州,2,0,2,0
2020-05-29,云南,临沧,1,0,1,0
2020-05-29,海南,三亚,55,0,54,1
2020-05-29,海南,海口,39,0,39,0
2020-05-29,海南,儋州,15,0,14,1
2020-05-29,海南,万宁,13,0,13,0
2020-05-29,海南,澄迈,9,0,8,1
2020-05-29,海南,昌江,7,0,7,0
2020-05-29,海南,琼海,6,0,5,1
2020-05-29,海南,临高,6,0,6,0
2020-05-29,海南,陵水,4,0,4,0
2020-05-29,海南,定安,3,0,2,1
2020-05-29,海南,文昌,3,0,3,0
2020-05-29,海南,东方,3,0,2,1
2020-05-29,海南,保亭,3,0,3,0
2020-05-29,海南,乐东,2,0,2,0
2020-05-29,海南,琼中,1,0,1,0
2020-05-29,辽宁,沈阳,31,0,31,0
2020-05-29,辽宁,境外输入,21,0,21,0
2020-05-29,辽宁,大连,18,0,18,0
2020-05-29,辽宁,锦州,12,0,12,0
2020-05-29,辽宁,葫芦岛,12,0,11,1
2020-05-29,辽宁,丹东,11,0,11,0
2020-05-29,辽宁,盘锦,11,0,11,0
2020-05-29,辽宁,阜新,8,0,8,0
2020-05-29,辽宁,铁岭,7,0,7,0
2020-05-29,辽宁,朝阳,6,0,5,1
2020-05-29,辽宁,鞍山,4,0,4,0
2020-05-29,辽宁,本溪,3,0,3,0
2020-05-29,辽宁,辽阳,3,0,3,0
2020-05-29,辽宁,营口,1,0,1,0
2020-05-29,辽宁,抚顺,1,0,1,0
2020-05-29,贵州,贵阳,36,0,35,1
2020-05-29,贵州,遵义,32,0,32,0
2020-05-29,贵州,毕节,23,0,23,0
2020-05-29,贵州,黔南州,17,0,17,0
2020-05-29,贵州,六盘水,10,0,9,1
2020-05-29,贵州,铜仁,10,0,10,0
2020-05-29,贵州,黔东南州,10,0,10,0
2020-05-29,贵州,安顺,4,0,4,0
2020-05-29,贵州,黔西南州,4,0,4,0
2020-05-29,贵州,境外输入,1,0,1,0
2020-05-29,甘肃,境外输入,47,0,47,0
2020-05-29,甘肃,兰州,36,0,34,2
2020-05-29,甘肃,天水,12,0,12,0
2020-05-29,甘肃,平凉,9,0,9,0
2020-05-29,甘肃,定西,9,0,9,0
2020-05-29,甘肃,甘南,8,0,8,0
2020-05-29,甘肃,白银,4,0,4,0
2020-05-29,甘肃,陇南,4,0,4,0
2020-05-29,甘肃,庆阳,3,0,3,0
2020-05-29,甘肃,临夏,3,0,3,0
2020-05-29,甘肃,张掖,2,0,2,0
2020-05-29,甘肃,金昌,1,0,1,0
2020-05-29,甘肃,省级（湖北输入）,1,0,1,0
2020-05-29,新疆,乌鲁木齐,23,0,23,0
2020-05-29,新疆,伊犁州,18,0,18,0
2020-05-29,新疆,兵团第四师,10,0,9,1
2020-05-29,新疆,兵团第八师石河子市,4,0,3,1
2020-05-29,新疆,兵团第九师,4,0,3,1
2020-05-29,新疆,昌吉州,4,0,4,0
2020-05-29,新疆,吐鲁番市,3,0,3,0
2020-05-29,新疆,巴州,3,0,3,0
2020-05-29,新疆,兵团第十二师,3,0,3,0
2020-05-29,新疆,兵团第六师五家渠市,2,0,2,0
2020-05-29,新疆,兵团第七师,1,0,1,0
2020-05-29,新疆,阿克苏地区,1,0,1,0
2020-05-29,宁夏,银川,36,0,36,0
2020-05-29,宁夏,吴忠,28,0,28,0
2020-05-29,宁夏,固原,5,0,5,0
2020-05-29,宁夏,中卫,4,0,4,0
2020-05-29,宁夏,宁东,1,0,1,0
2020-05-29,宁夏,石嘴山,1,0,1,0
2020-05-29,澳门,澳门,45,9,45,0
2020-05-29,青海,西宁,15,0,15,0
2020-05-29,青海,海北州,3,0,3,0
2020-05-29,西藏,拉萨,1,0,1,0
2020-05-30,香港,香港,1082,63,1036,4
2020-05-30,内蒙古,境外输入人员,155,34,130,0
2020-05-30,内蒙古,鄂尔多斯,11,0,11,0
2020-05-30,内蒙古,包头,11,0,11,0
2020-05-30,内蒙古,赤峰,9,0,9,0
2020-05-30,内蒙古,锡林郭勒盟,9,0,9,0
2020-05-30,内蒙古,呼伦贝尔,9,0,9,0
2020-05-30,内蒙古,巴彦淖尔,8,0,7,1
2020-05-30,内蒙古,呼和浩特,7,0,7,0
2020-05-30,内蒙古,通辽,7,0,7,0
2020-05-30,内蒙古,乌兰察布,3,0,3,0
2020-05-30,内蒙古,乌海市,2,0,2,0
2020-05-30,内蒙古,兴安盟,1,0,1,0
2020-05-30,台湾,台湾,442,348,421,7
2020-05-30,吉林,吉林市,60,12,48,1
2020-05-30,吉林,长春,49,1,49,0
2020-05-30,吉林,四平市,15,0,14,1
2020-05-30,吉林,辽源,7,0,7,0
2020-05-30,吉林,延边,7,1,7,0
2020-05-30,吉林,公主岭,6,0,6,0
2020-05-30,吉林,通化,6,0,6,0
2020-05-30,吉林,松原,2,0,2,0
2020-05-30,吉林,梅河口,2,0,2,0
2020-05-30,吉林,白城,1,0,1,0
2020-05-30,上海,境外输入,331,4,324,0
2020-05-30,上海,外地来沪,113,0,111,1
2020-05-30,上海,浦东新区,61,0,60,1
2020-05-30,上海,宝山区,22,0,21,1
2020-05-30,上海,闵行区,19,0,19,0
2020-05-30,上海,徐汇区,18,0,17,1
2020-05-30,上海,静安区,16,0,15,1
2020-05-30,上海,松江区,14,0,14,0
2020-05-30,上海,长宁区,13,0,13,0
2020-05-30,上海,普陀区,11,0,11,0
2020-05-30,上海,杨浦区,9,0,9,0
2020-05-30,上海,嘉定区,9,0,7,2
2020-05-30,上海,奉贤区,9,0,9,0
2020-05-30,上海,虹口区,7,0,7,0
2020-05-30,上海,黄浦区,6,0,6,0
2020-05-30,上海,青浦区,6,0,6,0
2020-05-30,上海,金山区,4,0,4,0
2020-05-30,上海,崇明区,4,0,4,0
2020-05-30,湖北,武汉,50340,0,46467,3869
2020-05-30,湖北,孝感,3518,0,3389,129
2020-05-30,湖北,黄冈,2907,0,2782,125
2020-05-30,湖北,荆州,1580,0,1528,52
2020-05-30,湖北,鄂州,1394,0,1335,59
2020-05-30,湖北,随州,1307,0,1262,45
2020-05-30,湖北,襄阳,1175,0,1135,40
2020-05-30,湖北,黄石,1015,0,976,39
2020-05-30,湖北,宜昌,931,0,894,37
2020-05-30,湖北,荆门,928,0,887,41
2020-05-30,湖北,咸宁,836,0,821,15
2020-05-30,湖北,十堰,672,0,664,8
2020-05-30,湖北,仙桃,575,0,553,22
2020-05-30,湖北,天门,496,0,481,15
2020-05-30,湖北,恩施州,252,0,245,7
2020-05-30,湖北,潜江,198,0,189,9
2020-05-30,湖北,神农架林区,11,0,11,0
2020-05-30,山东,境外输入,27,14,24,0
2020-05-30,山东,济宁,260,0,260,0
2020-05-30,山东,青岛,65,0,64,1
2020-05-30,山东,临沂,49,0,49,0
2020-05-30,山东,济南,47,0,47,0
2020-05-30,山东,烟台,47,0,47,0
2020-05-30,山东,潍坊,44,0,44,0
2020-05-30,山东,威海,38,0,37,1
2020-05-30,山东,聊城,38,0,38,0
2020-05-30,山东,德州,37,0,35,2
2020-05-30,山东,泰安,35,0,33,2
2020-05-30,山东,淄博,30,0,29,1
2020-05-30,山东,枣庄,24,0,24,0
2020-05-30,山东,菏泽,18,0,18,0
